Tiempo ,YAW,PITCH,E_YAW,E_PITCH
13.54,11.24,0.538,6.0,18.7
13.56,11.256,0.538,6.0,18.7
13.58,11.271,0.538,6.0,18.7
13.6,11.287,0.538,6.0,18.7
13.62,11.301,0.538,6.0,18.7
13.64,11.317,0.538,6.0,18.7
13.66,11.332,0.536,6.0,18.7
13.68,11.346,0.536,6.0,18.7
13.7,11.362,0.536,6.0,18.7
13.72,11.376,0.536,6.0,18.7
13.74,11.392,0.536,6.0,18.7
13.76,11.406,0.534,6.0,18.7
13.78,11.42,0.534,6.0,18.7
13.8,11.434,0.534,6.0,18.7
13.82,11.448,0.534,6.0,18.7
13.84,11.462,0.532,6.0,18.7
13.86,11.476,0.532,6.0,18.7
13.88,11.49,0.532,6.0,18.7
13.9,11.502,0.532,6.0,18.7
13.92,11.516,0.532,6.0,18.7
13.94,11.528,0.531,6.0,18.7
13.96,11.542,0.531,6.0,18.7
13.98,11.554,0.531,6.0,18.7
14.0,11.566,0.531,6.0,18.7
14.02,11.579,0.531,6.0,18.7
14.04,11.591,0.531,6.0,18.7
14.06,11.603,0.529,6.0,18.7
14.08,11.615,0.529,6.0,18.7
14.1,11.627,0.529,6.0,18.7
14.12,11.64,0.529,6.0,18.7
14.14,11.65,0.529,6.0,18.7
14.16,11.662,0.529,6.0,18.7
14.18,11.673,0.529,6.0,18.7
14.2,11.685,0.529,6.0,18.7
14.22,11.695,0.527,6.0,18.7
14.24,11.706,0.527,6.0,18.7
14.26,11.716,0.527,6.0,18.7
14.28,11.727,0.527,6.0,18.7
14.3,11.737,0.527,6.0,18.7
14.32,11.748,0.527,6.0,18.7
14.34,11.758,0.527,6.0,18.7
14.36,11.767,0.527,6.0,18.7
14.38,11.777,0.527,6.0,18.7
14.4,11.788,0.527,6.0,18.7
14.42,11.797,0.527,6.0,18.7
14.44,11.805,0.527,6.0,18.7
14.46,11.816,0.527,6.0,18.7
14.48,11.825,0.527,6.0,18.7
14.5,11.833,0.525,6.0,18.7
14.52,11.842,0.525,6.0,18.7
14.54,11.851,0.525,6.0,18.7
14.56,11.858,0.525,6.0,18.7
14.58,11.866,0.525,6.0,18.7
14.6,11.875,0.525,6.0,18.7
14.62,11.882,0.525,6.0,18.7
14.64,11.891,0.525,6.0,18.7
14.66,11.898,0.525,6.0,18.7
14.68,11.905,0.525,6.0,18.7
14.7,11.914,0.524,6.0,18.7
14.72,11.921,0.524,6.0,18.7
14.74,11.928,0.524,6.0,18.7
14.76,11.935,0.524,6.0,18.7
14.78,11.94,0.524,6.0,18.7
14.8,11.947,0.524,6.0,18.7
14.82,11.954,0.524,6.0,18.7
14.84,11.961,0.524,6.0,18.7
14.86,11.966,0.524,6.0,18.7
14.88,11.971,0.524,6.0,18.7
14.9,11.978,0.524,6.0,18.7
14.92,11.983,0.524,6.0,18.7
14.94,11.989,0.524,6.0,18.7
14.96,11.994,0.524,6.0,18.7
14.98,11.999,0.524,6.0,18.7
15.0,12.004,0.524,6.0,18.7
15.02,12.01,0.524,6.0,18.7
15.04,12.015,0.524,6.0,18.7
15.06,12.02,0.524,6.0,18.7
15.08,12.024,0.524,6.0,18.7
15.1,12.029,0.524,6.0,18.7
15.12,12.032,0.524,6.0,18.7
15.14,12.036,0.524,6.0,18.7
15.16,12.041,0.524,6.0,18.7
15.18,12.045,0.524,6.0,18.7
15.2,12.048,0.524,6.0,18.7
15.22,12.052,0.524,6.0,18.7
15.24,12.055,0.524,6.0,18.7
15.26,12.058,0.524,6.0,18.7
15.28,12.062,0.524,6.0,18.7
15.3,12.064,0.525,6.0,18.7
15.32,12.067,0.525,6.0,18.7
15.34,12.069,0.525,6.0,18.7
15.36,12.072,0.525,6.0,18.7
15.38,12.074,0.525,6.0,18.7
15.4,12.078,0.525,6.0,18.7
15.42,12.079,0.525,6.0,18.7
