Tiempo ,YAW,PITCH,E_PITCH,E_YAW
26.18,-76.864,0.339,0.0,0.0
26.2,-76.932,0.339,0.0,0.0
26.22,-77.0,0.339,0.0,0.0
26.24,-77.067,0.339,0.0,0.0
26.26,-77.135,0.339,0.0,0.0
26.28,-77.201,0.339,0.0,0.0
26.3,-77.268,0.339,0.0,0.0
26.32,-77.336,0.339,0.0,0.0
26.34,-77.402,0.339,0.0,0.0
26.36,-77.47,0.339,0.0,0.0
26.38,-77.536,0.339,0.0,0.0
26.4,-77.603,0.339,0.0,0.0
26.42,-77.671,0.34,0.0,0.0
26.44,-77.737,0.34,0.0,0.0
26.46,-77.803,0.34,0.0,0.0
26.48,-77.87,0.34,0.0,0.0
26.5,-77.938,0.34,0.0,0.0
26.52,-78.004,0.34,0.0,0.0
26.54,-78.07,0.34,0.0,0.0
26.56,-78.137,0.34,0.0,0.0
26.58,-78.203,0.34,0.0,0.0
26.6,-78.269,0.34,0.0,0.0
26.62,-78.336,0.34,0.0,0.0
26.64,-78.402,0.34,0.0,0.0
26.66,-78.468,0.34,0.0,0.0
26.68,-78.533,0.34,0.0,0.0
26.7,-78.599,0.34,0.0,0.0
26.72,-78.666,0.34,0.0,0.0
26.74,-78.732,0.34,0.0,0.0
26.76,-78.798,0.34,0.0,0.0
26.78,-78.863,0.342,0.0,0.0
26.8,-78.929,0.342,0.0,0.0
26.82,-78.995,0.342,0.0,0.0
26.84,-79.06,0.342,0.0,0.0
26.86,-79.126,0.342,0.0,0.0
26.88,-79.191,0.342,0.0,0.0
26.9,-79.257,0.34,0.0,0.0
26.92,-79.322,0.34,0.0,0.0
26.94,-79.388,0.34,0.0,0.0
26.96,-79.453,0.34,0.0,0.0
26.98,-79.519,0.339,0.0,0.0
27.0,-79.584,0.339,0.0,0.0
27.02,-79.65,0.339,0.0,0.0
27.04,-79.714,0.337,0.0,0.0
27.06,-79.779,0.337,0.0,0.0
27.08,-79.845,0.337,0.0,0.0
27.1,-79.91,0.335,0.0,0.0
27.12,-79.975,0.335,0.0,0.0
27.14,-80.039,0.333,0.0,0.0
27.16,-80.105,0.333,0.0,0.0
27.18,-80.17,0.333,0.0,0.0
27.2,-80.235,0.332,0.0,0.0
27.22,-80.299,0.332,0.0,0.0
27.24,-80.364,0.33,0.0,0.0
27.26,-80.428,0.33,0.0,0.0
27.28,-80.493,0.328,0.0,0.0
27.3,-80.559,0.328,0.0,0.0
27.32,-80.624,0.326,0.0,0.0
27.34,-80.688,0.326,0.0,0.0
27.36,-80.753,0.326,0.0,0.0
27.38,-80.818,0.325,0.0,0.0
27.4,-80.882,0.323,0.0,0.0
27.42,-80.947,0.323,0.0,0.0
27.44,-81.011,0.321,0.0,0.0
27.46,-81.076,0.321,0.0,0.0
27.48,-81.14,0.319,0.0,0.0
27.5,-81.205,0.319,0.0,0.0
27.52,-81.27,0.318,0.0,0.0
27.54,-81.334,0.316,0.0,0.0
27.56,-81.399,0.316,0.0,0.0
27.58,-81.463,0.314,0.0,0.0
27.6,-81.528,0.314,0.0,0.0
27.62,-81.592,0.314,0.0,0.0
27.64,-81.657,0.312,0.0,0.0
27.66,-81.722,0.312,0.0,0.0
27.68,-81.784,0.311,0.0,0.0
27.7,-81.849,0.311,0.0,0.0
27.72,-81.914,0.311,0.0,0.0
27.74,-81.978,0.309,0.0,0.0
27.76,-82.041,0.309,0.0,0.0
27.78,-82.106,0.309,0.0,0.0
27.8,-82.17,0.307,0.0,0.0
27.82,-82.233,0.307,0.0,0.0
27.84,-82.298,0.307,0.0,0.0
27.86,-82.36,0.307,0.0,0.0
27.88,-82.425,0.307,0.0,0.0
27.9,-82.488,0.307,0.0,0.0
27.92,-82.552,0.305,0.0,0.0
27.94,-82.615,0.305,0.0,0.0
27.96,-82.68,0.305,0.0,0.0
27.98,-82.743,0.305,0.0,0.0
28.0,-82.805,0.305,0.0,0.0
28.02,-82.87,0.305,0.0,0.0
28.04,-82.933,0.305,0.0,0.0
28.06,-82.996,0.305,0.0,0.0
28.08,-83.059,0.304,0.0,0.0
28.1,-83.121,0.304,0.0,0.0
28.12,-83.184,0.304,0.0,0.0
28.14,-83.247,0.304,0.0,0.0
28.16,-83.31,0.304,0.0,0.0
28.18,-83.373,0.304,0.0,0.0
28.2,-83.436,0.304,0.0,0.0
28.22,-83.498,0.304,0.0,0.0
28.24,-83.561,0.304,0.0,0.0
28.26,-83.624,0.304,0.0,0.0
28.28,-83.685,0.305,0.0,0.0
28.3,-83.748,0.305,0.0,0.0
28.32,-83.811,0.305,0.0,0.0
28.34,-83.874,0.305,0.0,0.0
28.36,-83.935,0.305,0.0,0.0
28.38,-83.997,0.305,0.0,0.0
28.4,-84.06,0.307,0.0,0.0
28.42,-84.121,0.307,0.0,0.0
28.44,-84.184,0.307,0.0,0.0
28.46,-84.247,0.307,0.0,0.0
28.48,-84.308,0.307,0.0,0.0
28.5,-84.369,0.307,0.0,0.0
28.52,-84.432,0.307,0.0,0.0
28.54,-84.493,0.307,0.0,0.0
28.56,-84.556,0.307,0.0,0.0
28.58,-84.617,0.307,0.0,0.0
28.6,-84.678,0.307,0.0,0.0
28.62,-84.741,0.307,0.0,0.0
28.64,-84.802,0.307,0.0,0.0
28.66,-84.863,0.309,0.0,0.0
28.68,-84.924,0.309,0.0,0.0
28.7,-84.985,0.309,0.0,0.0
28.72,-85.046,0.309,0.0,0.0
28.74,-85.109,0.309,0.0,0.0
28.76,-85.17,0.309,0.0,0.0
28.78,-85.231,0.309,0.0,0.0
28.8,-85.293,0.307,0.0,0.0
28.82,-85.354,0.307,0.0,0.0
28.84,-85.415,0.307,0.0,0.0
28.86,-85.476,0.307,0.0,0.0
28.88,-85.537,0.305,0.0,0.0
28.9,-85.598,0.305,0.0,0.0
28.92,-85.657,0.305,0.0,0.0
28.94,-85.718,0.304,0.0,0.0
28.96,-85.779,0.304,0.0,0.0
28.98,-85.841,0.304,0.0,0.0
29.0,-85.902,0.304,0.0,0.0
29.02,-85.961,0.302,0.0,0.0
29.04,-86.022,0.3,0.0,0.0
29.06,-86.083,0.3,0.0,0.0
29.08,-86.144,0.3,0.0,0.0
29.1,-86.204,0.298,0.0,0.0
29.12,-86.265,0.298,0.0,0.0
29.14,-86.324,0.298,0.0,0.0
29.16,-86.385,0.297,0.0,0.0
29.18,-86.446,0.295,0.0,0.0
29.2,-86.506,0.295,0.0,0.0
29.22,-86.567,0.293,0.0,0.0
29.24,-86.626,0.293,0.0,0.0
29.26,-86.687,0.293,0.0,0.0
29.28,-86.746,0.291,0.0,0.0
29.3,-86.807,0.29,0.0,0.0
29.32,-86.867,0.29,0.0,0.0
29.34,-86.928,0.29,0.0,0.0
29.36,-86.987,0.286,0.0,0.0
29.38,-87.048,0.286,0.0,0.0
29.4,-87.108,0.284,0.0,0.0
29.42,-87.169,0.284,0.0,0.0
29.44,-87.228,0.283,0.0,0.0
29.46,-87.289,0.283,0.0,0.0
29.48,-87.349,0.281,0.0,0.0
29.5,-87.41,0.281,0.0,0.0
29.52,-87.469,0.281,0.0,0.0
29.54,-87.53,0.278,0.0,0.0
29.56,-87.589,0.278,0.0,0.0
29.58,-87.649,0.276,0.0,0.0
29.6,-87.71,0.276,0.0,0.0
29.62,-87.769,0.276,0.0,0.0
29.64,-87.83,0.274,0.0,0.0
29.66,-87.89,0.272,0.0,0.0
29.68,-87.949,0.272,0.0,0.0
29.7,-88.01,0.271,0.0,0.0
29.72,-88.069,0.271,0.0,0.0
29.74,-88.129,0.271,0.0,0.0
29.76,-88.188,0.269,0.0,0.0
29.78,-88.249,0.269,0.0,0.0
29.8,-88.308,0.269,0.0,0.0
29.82,-88.368,0.269,0.0,0.0
29.84,-88.427,0.267,0.0,0.0
29.86,-88.486,0.267,0.0,0.0
29.88,-88.546,0.267,0.0,0.0
29.9,-88.605,0.267,0.0,0.0
29.92,-88.665,0.265,0.0,0.0
29.94,-88.724,0.265,0.0,0.0
29.96,-88.783,0.265,0.0,0.0
29.98,-88.843,0.265,0.0,0.0
30.0,-88.902,0.265,0.0,0.0
30.02,-88.961,0.265,0.0,0.0
30.04,-89.019,0.265,0.0,0.0
30.06,-89.078,0.265,0.0,0.0
30.08,-89.137,0.265,0.0,0.0
30.1,-89.197,0.265,0.0,0.0
30.12,-89.254,0.265,0.0,0.0
30.14,-89.314,0.265,0.0,0.0
30.16,-89.373,0.265,0.0,0.0
30.18,-89.431,0.265,0.0,0.0
30.2,-89.49,0.265,0.0,0.0
30.22,-89.548,0.264,0.0,0.0
30.24,-89.605,0.264,0.0,0.0
30.26,-89.665,0.264,0.0,0.0
30.28,-89.722,0.264,0.0,0.0
30.3,-89.782,0.264,0.0,0.0
30.32,-89.839,0.264,0.0,0.0
30.34,-89.897,0.264,0.0,0.0
30.36,-89.954,0.264,0.0,0.0
30.38,-90.014,0.264,0.0,0.0
30.4,-90.071,0.265,0.0,0.0
30.42,-90.129,0.265,0.0,0.0
30.44,-90.186,0.265,0.0,0.0
30.46,-90.244,0.265,0.0,0.0
30.48,-90.303,0.265,0.0,0.0
30.5,-90.361,0.265,0.0,0.0
30.52,-90.419,0.265,0.0,0.0
30.54,-90.476,0.265,0.0,0.0
30.56,-90.534,0.265,0.0,0.0
30.58,-90.591,0.265,0.0,0.0
30.6,-90.649,0.265,0.0,0.0
30.62,-90.705,0.265,0.0,0.0
30.64,-90.762,0.265,0.0,0.0
30.66,-90.82,0.265,0.0,0.0
30.68,-90.878,0.265,0.0,0.0
30.7,-90.935,0.265,0.0,0.0
30.72,-90.993,0.265,0.0,0.0
30.74,-91.049,0.265,0.0,0.0
30.76,-91.106,0.265,0.0,0.0
30.78,-91.164,0.265,0.0,0.0
30.8,-91.221,0.265,0.0,0.0
30.82,-91.277,0.265,0.0,0.0
30.84,-91.335,0.267,0.0,0.0
30.86,-91.391,0.267,0.0,0.0
30.88,-91.448,0.267,0.0,0.0
30.9,-91.506,0.267,0.0,0.0
30.92,-91.562,0.265,0.0,0.0
30.94,-91.619,0.265,0.0,0.0
30.96,-91.675,0.265,0.0,0.0
30.98,-91.733,0.265,0.0,0.0
31.0,-91.789,0.265,0.0,0.0
31.02,-91.845,0.264,0.0,0.0
31.04,-91.902,0.264,0.0,0.0
31.06,-91.958,0.264,0.0,0.0
31.08,-92.014,0.262,0.0,0.0
31.1,-92.071,0.262,0.0,0.0
31.12,-92.127,0.26,0.0,0.0
31.14,-92.183,0.26,0.0,0.0
31.16,-92.241,0.26,0.0,0.0
31.18,-92.297,0.26,0.0,0.0
31.2,-92.352,0.258,0.0,0.0
31.22,-92.408,0.257,0.0,0.0
31.24,-92.464,0.257,0.0,0.0
31.26,-92.522,0.255,0.0,0.0
31.28,-92.578,0.255,0.0,0.0
31.3,-92.633,0.255,0.0,0.0
31.32,-92.689,0.255,0.0,0.0
31.34,-92.745,0.253,0.0,0.0
31.36,-92.801,0.251,0.0,0.0
31.38,-92.857,0.25,0.0,0.0
31.4,-92.913,0.25,0.0,0.0
31.42,-92.968,0.25,0.0,0.0
31.44,-93.024,0.248,0.0,0.0
31.46,-93.082,0.246,0.0,0.0
31.48,-93.138,0.246,0.0,0.0
31.5,-93.194,0.244,0.0,0.0
31.52,-93.249,0.244,0.0,0.0
31.54,-93.305,0.243,0.0,0.0
31.56,-93.361,0.243,0.0,0.0
31.58,-93.417,0.241,0.0,0.0
31.6,-93.473,0.239,0.0,0.0
31.62,-93.529,0.237,0.0,0.0
31.64,-93.585,0.237,0.0,0.0
31.66,-93.64,0.236,0.0,0.0
31.68,-93.696,0.236,0.0,0.0
31.7,-93.752,0.234,0.0,0.0
31.72,-93.808,0.234,0.0,0.0
31.74,-93.864,0.232,0.0,0.0
31.76,-93.92,0.232,0.0,0.0
31.78,-93.976,0.23,0.0,0.0
31.8,-94.031,0.23,0.0,0.0
31.82,-94.087,0.229,0.0,0.0
31.84,-94.143,0.229,0.0,0.0
31.86,-94.197,0.227,0.0,0.0
31.88,-94.253,0.227,0.0,0.0
31.9,-94.309,0.225,0.0,0.0
31.92,-94.365,0.225,0.0,0.0
31.94,-94.421,0.225,0.0,0.0
31.96,-94.476,0.223,0.0,0.0
31.98,-94.532,0.223,0.0,0.0
32.0,-94.586,0.223,0.0,0.0
32.02,-94.642,0.222,0.0,0.0
32.04,-94.698,0.222,0.0,0.0
32.06,-94.752,0.222,0.0,0.0
32.08,-94.808,0.222,0.0,0.0
32.1,-94.864,0.22,0.0,0.0
32.12,-94.918,0.22,0.0,0.0
32.14,-94.974,0.22,0.0,0.0
32.16,-95.028,0.22,0.0,0.0
32.18,-95.084,0.22,0.0,0.0
32.2,-95.138,0.22,0.0,0.0
32.22,-95.194,0.22,0.0,0.0
32.24,-95.248,0.22,0.0,0.0
32.26,-95.304,0.22,0.0,0.0
32.28,-95.358,0.22,0.0,0.0
32.3,-95.414,0.22,0.0,0.0
32.32,-95.468,0.22,0.0,0.0
32.34,-95.522,0.22,0.0,0.0
32.36,-95.576,0.22,0.0,0.0
32.38,-95.63,0.22,0.0,0.0
32.4,-95.686,0.22,0.0,0.0
32.42,-95.74,0.22,0.0,0.0
32.44,-95.794,0.218,0.0,0.0
32.46,-95.848,0.218,0.0,0.0
32.48,-95.902,0.218,0.0,0.0
32.5,-95.956,0.218,0.0,0.0
32.52,-96.011,0.218,0.0,0.0
32.54,-96.065,0.218,0.0,0.0
32.56,-96.119,0.218,0.0,0.0
32.58,-96.171,0.218,0.0,0.0
32.6,-96.225,0.218,0.0,0.0
32.62,-96.279,0.22,0.0,0.0
32.64,-96.333,0.22,0.0,0.0
32.66,-96.388,0.22,0.0,0.0
32.68,-96.44,0.22,0.0,0.0
32.7,-96.494,0.22,0.0,0.0
32.72,-96.548,0.22,0.0,0.0
32.74,-96.601,0.22,0.0,0.0
32.76,-96.655,0.22,0.0,0.0
32.78,-96.709,0.22,0.0,0.0
32.8,-96.761,0.22,0.0,0.0
32.82,-96.815,0.22,0.0,0.0
32.84,-96.868,0.22,0.0,0.0
32.86,-96.922,0.22,0.0,0.0
32.88,-96.974,0.22,0.0,0.0
32.9,-97.028,0.22,0.0,0.0
32.92,-97.08,0.22,0.0,0.0
32.94,-97.135,0.22,0.0,0.0
32.96,-97.187,0.22,0.0,0.0
32.98,-97.239,0.22,0.0,0.0
33.0,-97.293,0.222,0.0,0.0
33.02,-97.346,0.222,0.0,0.0
33.04,-97.4,0.222,0.0,0.0
33.06,-97.452,0.222,0.0,0.0
33.08,-97.505,0.222,0.0,0.0
33.1,-97.557,0.222,0.0,0.0
33.12,-97.609,0.222,0.0,0.0
33.14,-97.663,0.22,0.0,0.0
33.16,-97.716,0.22,0.0,0.0
33.18,-97.768,0.22,0.0,0.0
33.2,-97.821,0.22,0.0,0.0
33.22,-97.873,0.218,0.0,0.0
33.24,-97.925,0.218,0.0,0.0
33.26,-97.978,0.218,0.0,0.0
33.28,-98.03,0.216,0.0,0.0
33.3,-98.082,0.216,0.0,0.0
33.32,-98.135,0.216,0.0,0.0
33.34,-98.187,0.215,0.0,0.0
33.36,-98.239,0.215,0.0,0.0
33.38,-98.292,0.215,0.0,0.0
33.4,-98.344,0.213,0.0,0.0
33.42,-98.396,0.213,0.0,0.0
33.44,-98.449,0.211,0.0,0.0
33.46,-98.499,0.211,0.0,0.0
33.48,-98.552,0.211,0.0,0.0
33.5,-98.604,0.209,0.0,0.0
33.52,-98.657,0.208,0.0,0.0
33.54,-98.709,0.208,0.0,0.0
33.56,-98.759,0.206,0.0,0.0
33.58,-98.812,0.206,0.0,0.0
33.6,-98.864,0.206,0.0,0.0
33.62,-98.917,0.204,0.0,0.0
33.64,-98.967,0.202,0.0,0.0
33.66,-99.02,0.201,0.0,0.0
33.68,-99.072,0.201,0.0,0.0
33.7,-99.123,0.199,0.0,0.0
33.72,-99.175,0.199,0.0,0.0
33.74,-99.227,0.197,0.0,0.0
33.76,-99.278,0.197,0.0,0.0
33.78,-99.33,0.195,0.0,0.0
33.8,-99.383,0.194,0.0,0.0
33.82,-99.435,0.194,0.0,0.0
33.84,-99.486,0.192,0.0,0.0
33.86,-99.538,0.19,0.0,0.0
33.88,-99.59,0.188,0.0,0.0
33.9,-99.641,0.188,0.0,0.0
33.92,-99.693,0.187,0.0,0.0
33.94,-99.746,0.185,0.0,0.0
33.96,-99.796,0.185,0.0,0.0
33.98,-99.849,0.183,0.0,0.0
34.0,-99.901,0.182,0.0,0.0
34.02,-99.952,0.182,0.0,0.0
34.04,-100.004,0.18,0.0,0.0
34.06,-100.056,0.18,0.0,0.0
34.08,-100.109,0.178,0.0,0.0
34.1,-100.159,0.178,0.0,0.0
34.12,-100.212,0.176,0.0,0.0
34.14,-100.262,0.175,0.0,0.0
34.16,-100.315,0.175,0.0,0.0
34.18,-100.367,0.173,0.0,0.0
34.2,-100.418,0.173,0.0,0.0
34.22,-100.47,0.171,0.0,0.0
34.24,-100.522,0.171,0.0,0.0
34.26,-100.573,0.171,0.0,0.0
34.28,-100.625,0.169,0.0,0.0
34.3,-100.676,0.169,0.0,0.0
34.32,-100.728,0.168,0.0,0.0
34.34,-100.781,0.168,0.0,0.0
34.36,-100.831,0.166,0.0,0.0
34.38,-100.882,0.166,0.0,0.0
34.4,-100.934,0.166,0.0,0.0
34.42,-100.985,0.166,0.0,0.0
34.44,-101.037,0.166,0.0,0.0
34.46,-101.088,0.166,0.0,0.0
34.48,-101.138,0.166,0.0,0.0
34.5,-101.191,0.164,0.0,0.0
34.52,-101.241,0.164,0.0,0.0
34.54,-101.292,0.164,0.0,0.0
34.56,-101.344,0.164,0.0,0.0
34.58,-101.395,0.164,0.0,0.0
34.6,-101.446,0.164,0.0,0.0
34.62,-101.496,0.164,0.0,0.0
34.64,-101.547,0.164,0.0,0.0
34.66,-101.597,0.164,0.0,0.0
34.68,-101.648,0.162,0.0,0.0
34.7,-101.699,0.162,0.0,0.0
34.72,-101.749,0.162,0.0,0.0
34.74,-101.8,0.162,0.0,0.0
34.76,-101.85,0.162,0.0,0.0
34.78,-101.901,0.162,0.0,0.0
34.8,-101.952,0.162,0.0,0.0
34.82,-102.002,0.162,0.0,0.0
34.84,-102.051,0.164,0.0,0.0
34.86,-102.102,0.164,0.0,0.0
34.88,-102.152,0.164,0.0,0.0
34.9,-102.201,0.164,0.0,0.0
34.92,-102.252,0.164,0.0,0.0
34.94,-102.301,0.164,0.0,0.0
34.96,-102.351,0.164,0.0,0.0
34.98,-102.402,0.166,0.0,0.0
35.0,-102.451,0.166,0.0,0.0
35.02,-102.5,0.166,0.0,0.0
35.04,-102.55,0.166,0.0,0.0
35.06,-102.599,0.166,0.0,0.0
35.08,-102.65,0.166,0.0,0.0
35.1,-102.699,0.166,0.0,0.0
35.12,-102.748,0.166,0.0,0.0
35.14,-102.798,0.166,0.0,0.0
35.16,-102.847,0.166,0.0,0.0
35.18,-102.896,0.166,0.0,0.0
35.2,-102.947,0.168,0.0,0.0
35.22,-102.995,0.168,0.0,0.0
35.24,-103.044,0.168,0.0,0.0
35.26,-103.093,0.168,0.0,0.0
35.28,-103.142,0.169,0.0,0.0
35.3,-103.191,0.169,0.0,0.0
35.32,-103.24,0.169,0.0,0.0
35.34,-103.289,0.169,0.0,0.0
35.36,-103.339,0.169,0.0,0.0
35.38,-103.388,0.169,0.0,0.0
35.4,-103.437,0.169,0.0,0.0
35.42,-103.486,0.168,0.0,0.0
35.44,-103.535,0.168,0.0,0.0
35.46,-103.584,0.168,0.0,0.0
35.48,-103.631,0.168,0.0,0.0
35.5,-103.68,0.168,0.0,0.0
35.52,-103.728,0.166,0.0,0.0
35.54,-103.777,0.166,0.0,0.0
35.56,-103.826,0.166,0.0,0.0
35.58,-103.875,0.164,0.0,0.0
35.6,-103.924,0.164,0.0,0.0
35.62,-103.971,0.164,0.0,0.0
35.64,-104.02,0.164,0.0,0.0
35.66,-104.069,0.162,0.0,0.0
35.68,-104.118,0.162,0.0,0.0
35.7,-104.165,0.162,0.0,0.0
35.72,-104.214,0.161,0.0,0.0
35.74,-104.263,0.159,0.0,0.0
35.76,-104.31,0.159,0.0,0.0
35.78,-104.359,0.159,0.0,0.0
35.8,-104.407,0.157,0.0,0.0
35.82,-104.455,0.157,0.0,0.0
35.84,-104.503,0.155,0.0,0.0
35.86,-104.552,0.155,0.0,0.0
35.88,-104.599,0.154,0.0,0.0
35.9,-104.648,0.154,0.0,0.0
35.92,-104.695,0.152,0.0,0.0
35.94,-104.744,0.152,0.0,0.0
35.96,-104.791,0.15,0.0,0.0
35.98,-104.84,0.15,0.0,0.0
36.0,-104.887,0.148,0.0,0.0
36.02,-104.936,0.147,0.0,0.0
36.04,-104.983,0.147,0.0,0.0
36.06,-105.032,0.145,0.0,0.0
36.08,-105.079,0.145,0.0,0.0
36.1,-105.128,0.143,0.0,0.0
36.12,-105.175,0.141,0.0,0.0
36.14,-105.224,0.14,0.0,0.0
36.16,-105.271,0.14,0.0,0.0
36.18,-105.32,0.138,0.0,0.0
36.2,-105.367,0.138,0.0,0.0
36.22,-105.416,0.136,0.0,0.0
36.24,-105.463,0.136,0.0,0.0
36.26,-105.512,0.134,0.0,0.0
36.28,-105.559,0.133,0.0,0.0
36.3,-105.606,0.131,0.0,0.0
36.32,-105.655,0.131,0.0,0.0
36.34,-105.702,0.129,0.0,0.0
36.36,-105.751,0.127,0.0,0.0
36.38,-105.798,0.127,0.0,0.0
36.4,-105.847,0.126,0.0,0.0
36.42,-105.894,0.126,0.0,0.0
36.44,-105.943,0.124,0.0,0.0
36.46,-105.99,0.122,0.0,0.0
36.48,-106.039,0.122,0.0,0.0
36.5,-106.086,0.12,0.0,0.0
36.52,-106.134,0.12,0.0,0.0
36.54,-106.182,0.119,0.0,0.0
36.56,-106.23,0.117,0.0,0.0
36.58,-106.278,0.117,0.0,0.0
36.6,-106.326,0.115,0.0,0.0
36.62,-106.374,0.115,0.0,0.0
36.64,-106.422,0.113,0.0,0.0
36.66,-106.469,0.113,0.0,0.0
36.68,-106.517,0.113,0.0,0.0
36.7,-106.565,0.112,0.0,0.0
36.72,-106.612,0.112,0.0,0.0
36.74,-106.661,0.11,0.0,0.0
36.76,-106.708,0.11,0.0,0.0
36.78,-106.755,0.11,0.0,0.0
36.8,-106.804,0.108,0.0,0.0
36.82,-106.851,0.108,0.0,0.0
36.84,-106.898,0.108,0.0,0.0
36.86,-106.947,0.106,0.0,0.0
36.88,-106.994,0.106,0.0,0.0
36.9,-107.041,0.106,0.0,0.0
36.92,-107.088,0.106,0.0,0.0
36.94,-107.135,0.105,0.0,0.0
36.96,-107.182,0.105,0.0,0.0
36.98,-107.23,0.105,0.0,0.0
37.0,-107.278,0.105,0.0,0.0
37.02,-107.326,0.105,0.0,0.0
37.04,-107.373,0.105,0.0,0.0
37.06,-107.42,0.105,0.0,0.0
37.08,-107.467,0.105,0.0,0.0
37.1,-107.512,0.105,0.0,0.0
37.12,-107.559,0.105,0.0,0.0
37.14,-107.607,0.105,0.0,0.0
37.16,-107.654,0.105,0.0,0.0
37.18,-107.701,0.105,0.0,0.0
37.2,-107.748,0.105,0.0,0.0
37.22,-107.793,0.105,0.0,0.0
37.24,-107.84,0.105,0.0,0.0
37.26,-107.888,0.105,0.0,0.0
37.28,-107.935,0.105,0.0,0.0
37.3,-107.98,0.105,0.0,0.0
37.32,-108.027,0.103,0.0,0.0
37.34,-108.073,0.103,0.0,0.0
37.36,-108.12,0.103,0.0,0.0
37.38,-108.165,0.103,0.0,0.0
37.4,-108.212,0.103,0.0,0.0
37.42,-108.258,0.103,0.0,0.0
37.44,-108.303,0.103,0.0,0.0
37.46,-108.35,0.103,0.0,0.0
37.48,-108.395,0.103,0.0,0.0
37.5,-108.441,0.103,0.0,0.0
37.52,-108.488,0.103,0.0,0.0
37.54,-108.533,0.103,0.0,0.0
37.56,-108.579,0.103,0.0,0.0
37.58,-108.624,0.103,0.0,0.0
37.6,-108.671,0.103,0.0,0.0
37.62,-108.717,0.103,0.0,0.0
37.64,-108.762,0.103,0.0,0.0
37.66,-108.807,0.103,0.0,0.0
37.68,-108.853,0.103,0.0,0.0
37.7,-108.898,0.103,0.0,0.0
37.72,-108.944,0.103,0.0,0.0
37.74,-108.989,0.103,0.0,0.0
37.76,-109.034,0.103,0.0,0.0
37.78,-109.08,0.103,0.0,0.0
37.8,-109.125,0.103,0.0,0.0
37.82,-109.17,0.103,0.0,0.0
37.84,-109.216,0.103,0.0,0.0
37.86,-109.261,0.105,0.0,0.0
37.88,-109.307,0.105,0.0,0.0
37.9,-109.352,0.105,0.0,0.0
37.92,-109.397,0.105,0.0,0.0
37.94,-109.443,0.105,0.0,0.0
37.96,-109.486,0.105,0.0,0.0
37.98,-109.532,0.105,0.0,0.0
38.0,-109.577,0.103,0.0,0.0
38.02,-109.622,0.103,0.0,0.0
38.04,-109.666,0.103,0.0,0.0
38.06,-109.711,0.103,0.0,0.0
38.08,-109.757,0.103,0.0,0.0
38.1,-109.802,0.101,0.0,0.0
38.12,-109.846,0.101,0.0,0.0
38.14,-109.891,0.101,0.0,0.0
38.16,-109.935,0.101,0.0,0.0
38.18,-109.98,0.099,0.0,0.0
38.2,-110.026,0.099,0.0,0.0
38.22,-110.069,0.099,0.0,0.0
38.24,-110.115,0.099,0.0,0.0
38.26,-110.158,0.098,0.0,0.0
38.28,-110.204,0.098,0.0,0.0
38.3,-110.247,0.098,0.0,0.0
38.32,-110.293,0.096,0.0,0.0
38.34,-110.336,0.096,0.0,0.0
38.36,-110.382,0.096,0.0,0.0
38.38,-110.425,0.094,0.0,0.0
38.4,-110.469,0.094,0.0,0.0
38.42,-110.514,0.094,0.0,0.0
38.44,-110.558,0.093,0.0,0.0
38.46,-110.602,0.091,0.0,0.0
38.48,-110.647,0.091,0.0,0.0
38.5,-110.691,0.091,0.0,0.0
38.52,-110.734,0.089,0.0,0.0
38.54,-110.78,0.089,0.0,0.0
38.56,-110.823,0.087,0.0,0.0
38.58,-110.867,0.087,0.0,0.0
38.6,-110.91,0.086,0.0,0.0
38.62,-110.956,0.084,0.0,0.0
38.64,-111.0,0.084,0.0,0.0
38.66,-111.043,0.084,0.0,0.0
38.68,-111.087,0.082,0.0,0.0
38.7,-111.13,0.08,0.0,0.0
38.72,-111.174,0.08,0.0,0.0
38.74,-111.219,0.08,0.0,0.0
38.76,-111.263,0.077,0.0,0.0
38.78,-111.307,0.075,0.0,0.0
38.8,-111.35,0.075,0.0,0.0
38.82,-111.394,0.073,0.0,0.0
38.84,-111.438,0.072,0.0,0.0
38.86,-111.481,0.072,0.0,0.0
38.88,-111.525,0.07,0.0,0.0
38.9,-111.568,0.068,0.0,0.0
38.92,-111.612,0.068,0.0,0.0
38.94,-111.656,0.066,0.0,0.0
38.96,-111.699,0.065,0.0,0.0
38.98,-111.743,0.065,0.0,0.0
39.0,-111.788,0.063,0.0,0.0
39.02,-111.832,0.061,0.0,0.0
39.04,-111.876,0.059,0.0,0.0
39.06,-111.919,0.059,0.0,0.0
39.08,-111.963,0.058,0.0,0.0
39.1,-112.007,0.056,0.0,0.0
39.12,-112.05,0.054,0.0,0.0
39.14,-112.094,0.054,0.0,0.0
39.16,-112.137,0.052,0.0,0.0
39.18,-112.181,0.051,0.0,0.0
39.2,-112.225,0.051,0.0,0.0
39.22,-112.268,0.049,0.0,0.0
39.24,-112.312,0.047,0.0,0.0
39.26,-112.356,0.047,0.0,0.0
39.28,-112.399,0.045,0.0,0.0
39.3,-112.443,0.044,0.0,0.0
39.32,-112.487,0.044,0.0,0.0
39.34,-112.53,0.044,0.0,0.0
39.36,-112.574,0.042,0.0,0.0
39.38,-112.617,0.04,0.0,0.0
39.4,-112.661,0.04,0.0,0.0
39.42,-112.705,0.038,0.0,0.0
39.44,-112.748,0.038,0.0,0.0
39.46,-112.792,0.038,0.0,0.0
