Tiempo ,Entrada,ANGULO,POSICION
290.08,0,0.033,0.269
290.1,0,0.035,0.269
290.12,0,0.037,0.269
290.14,0,0.038,0.269
290.16,0,0.04,0.269
290.18,0,0.04,0.269
290.2,0,0.04,0.269
290.22,0,0.04,0.269
290.24,0,0.038,0.269
290.26,0,0.037,0.269
290.28,0,0.035,0.269
290.3,0,0.031,0.269
290.32,0,0.028,0.269
290.34,0,0.024,0.269
290.36,0,0.019,0.269
290.38,0,0.016,0.269
290.4,0,0.012,0.269
290.42,0,0.007,0.269
290.44,0,0.002,0.269
290.46,0,-0.003,0.269
290.48,0,-0.007,0.269
290.5,0,-0.01,0.269
290.52,0,-0.016,0.269
290.54,0,-0.019,0.269
290.56,0,-0.023,0.269
290.58,0,-0.026,0.269
290.6,0,-0.03,0.269
290.62,0,-0.031,0.269
290.64,0,-0.033,0.269
290.66,0,-0.035,0.269
290.68,0,-0.037,0.269
290.7,0,-0.037,0.269
290.72,0,-0.037,0.269
290.74,0,-0.037,0.269
290.76,0,-0.035,0.269
290.78,0,-0.033,0.269
290.8,0,-0.031,0.269
290.82,0,-0.028,0.269
290.84,0,-0.026,0.269
290.86,0,-0.021,0.269
290.88,0,-0.017,0.269
290.9,0,-0.012,0.269
290.92,0,-0.009,0.269
290.94,0,-0.005,0.269
290.96,0,0,0.269
290.98,0,0.005,0.269
291,0,0.009,0.269
291.02,0,0.014,0.269
291.04,0,0.017,0.269
291.06,0,0.021,0.269
291.08,0,0.024,0.269
291.1,0,0.028,0.269
291.12,0,0.031,0.269
291.14,0,0.033,0.269
291.16,0,0.037,0.269
291.18,0,0.037,0.269
291.2,0,0.038,0.269
291.22,0,0.038,0.269
291.24,0,0.038,0.269
291.26,0,0.038,0.269
291.28,0,0.038,0.269
291.3,0,0.037,0.269
291.32,0,0.033,0.269
291.34,0,0.03,0.269
291.36,0,0.028,0.269
291.38,0,0.024,0.269
291.4,0,0.019,0.269
291.42,0,0.016,0.269
291.44,0,0.012,0.269
291.46,0,0.009,0.269
291.48,0,0.003,0.269
291.5,0,-0.002,0.269
291.52,0,-0.007,0.269
291.54,0,-0.01,0.269
291.56,0,-0.014,0.269
291.58,0,-0.017,0.269
291.6,0,-0.021,0.269
291.62,0,-0.024,0.269
291.64,0,-0.028,0.269
291.66,0,-0.031,0.269
291.68,0,-0.033,0.269
291.7,0,-0.033,0.269
291.72,0,-0.035,0.269
291.74,0,-0.035,0.269
291.76,0,-0.035,0.269
291.78,0,-0.035,0.269
291.8,0,-0.035,0.269
291.82,0,-0.033,0.269
291.84,0,-0.031,0.269
291.86,0,-0.028,0.269
291.88,0,-0.024,0.269
291.9,0,-0.021,0.269
291.92,0,-0.017,0.269
291.94,0,-0.014,0.269
291.96,0,-0.01,0.269
291.98,0,-0.005,0.269
292,0,-0.002,0.269
292.02,0,0.003,0.269
292.04,0,0.009,0.269
292.06,0,0.012,0.269
292.08,0,0.017,0.269
292.1,0,0.019,0.269
292.12,0,0.023,0.269
292.14,0,0.026,0.269
292.16,0,0.03,0.269
292.18,0,0.033,0.269
292.2,0,0.035,0.269
292.22,0,0.037,0.269
292.24,0,0.037,0.269
292.26,0,0.037,0.269
292.28,0,0.037,0.269
292.3,0,0.037,0.269
292.32,0,0.037,0.269
292.34,0,0.035,0.269
292.36,0,0.033,0.269
292.38,0,0.03,0.269
292.4,0,0.026,0.269
292.42,0,0.024,0.269
292.44,0,0.021,0.269
292.46,0,0.017,0.269
292.48,0,0.012,0.269
292.5,0,0.009,0.269
292.52,0,0.003,0.269
292.54,0,-0.002,0.269
292.56,0,-0.005,0.269
292.58,0,-0.009,0.269
292.6,0,-0.012,0.269
292.62,0,-0.017,0.269
292.64,0,-0.019,0.269
292.66,0,-0.023,0.269
292.68,0,-0.026,0.269
292.7,0,-0.03,0.269
292.72,0,-0.031,0.269
292.74,0,-0.033,0.269
292.76,0,-0.033,0.269
292.78,0,-0.035,0.269
292.8,0,-0.035,0.269
292.82,0,-0.035,0.269
292.84,0,-0.033,0.269
292.86,0,-0.033,0.269
292.88,0,-0.03,0.269
292.9,0,-0.028,0.269
292.92,0,-0.024,0.269
292.94,0,-0.021,0.269
292.96,0,-0.017,0.269
292.98,0,-0.014,0.269
293,0,-0.01,0.269
293.02,0,-0.007,0.269
293.04,0,-0.002,0.269
293.06,0,0.002,0.269
293.08,0,0.007,0.269
293.1,0,0.012,0.269
293.12,0,0.016,0.269
293.14,0,0.019,0.269
293.16,0,0.023,0.269
293.18,0,0.026,0.269
293.2,0,0.028,0.269
293.22,0,0.031,0.269
293.24,0,0.033,0.269
293.26,0,0.035,0.269
293.28,0,0.035,0.269
293.3,0,0.037,0.269
293.32,0,0.037,0.269
293.34,0,0.037,0.269
293.36,0,0.037,0.269
293.38,0,0.035,0.269
293.4,0,0.033,0.269
293.42,0,0.03,0.269
293.44,0,0.026,0.269
293.46,0,0.023,0.269
293.48,0,0.021,0.269
293.5,0,0.017,0.269
293.52,0,0.012,0.269
293.54,0,0.009,0.269
293.56,0,0.005,0.269
293.58,0,0,0.269
293.6,0,-0.005,0.269
293.62,0,-0.009,0.269
293.64,0,-0.012,0.269
293.66,0,-0.016,0.269
293.68,0,-0.019,0.269
293.7,0,-0.023,0.269
293.72,0,-0.026,0.269
293.74,0,-0.028,0.269
293.76,0,-0.03,0.269
293.78,0,-0.031,0.269
293.8,0,-0.033,0.269
293.82,0,-0.033,0.269
293.84,0,-0.033,0.269
293.86,0,-0.033,0.269
293.88,0,-0.033,0.269
293.9,0,-0.031,0.269
293.92,0,-0.03,0.269
293.94,0,-0.028,0.269
293.96,0,-0.024,0.269
293.98,0,-0.021,0.269
294,0,-0.017,0.269
294.02,0,-0.014,0.269
294.04,0,-0.01,0.269
294.06,0,-0.007,0.269
294.08,0,-0.002,0.269
294.1,0,0.002,0.269
294.12,0,0.007,0.269
294.14,0,0.01,0.269
294.16,0,0.014,0.269
294.18,0,0.017,0.269
294.2,0,0.021,0.269
294.22,0,0.024,0.269
294.24,0,0.026,0.269
294.26,0,0.03,0.269
294.28,0,0.031,0.269
294.3,0,0.033,0.269
294.32,0,0.035,0.269
294.34,0,0.035,0.269
294.36,0,0.035,0.269
294.38,0,0.035,0.269
294.4,0,0.035,0.269
294.42,0,0.033,0.269
294.44,0,0.031,0.269
294.46,0,0.03,0.269
294.48,0,0.026,0.269
294.5,0,0.023,0.269
294.52,0,0.021,0.269
294.54,0,0.017,0.269
294.56,0,0.014,0.269
294.58,0,0.009,0.269
294.6,0,0.005,0.269
294.62,0,0,0.269
294.64,0,-0.003,0.269
294.66,0,-0.007,0.269
294.68,0,-0.01,0.269
294.7,0,-0.014,0.269
294.72,0,-0.017,0.269
294.74,0,-0.021,0.269
294.76,0,-0.023,0.269
294.78,0,-0.026,0.269
294.8,0,-0.028,0.269
294.82,0,-0.03,0.269
294.84,0,-0.031,0.269
294.86,0,-0.031,0.269
294.88,0,-0.031,0.269
294.9,0,-0.031,0.269
294.92,0,-0.031,0.269
294.94,0,-0.031,0.269
294.96,0,-0.03,0.269
294.98,0,-0.026,0.269
295,0,-0.023,0.269
295.02,0,-0.021,0.269
295.04,0,-0.017,0.269
295.06,0,-0.014,0.269
295.08,0,-0.01,0.269
295.1,0,-0.007,0.269
295.12,0,-0.003,0.269
295.14,0,0.002,0.269
295.16,0,0.005,0.269
295.18,0,0.01,0.269
295.2,0,0.014,0.269
295.22,0,0.017,0.269
295.24,0,0.019,0.269
295.26,0,0.023,0.269
295.28,0,0.026,0.269
295.3,0,0.028,0.269
295.32,0,0.03,0.269
295.34,0,0.031,0.269
295.36,0,0.033,0.269
295.38,0,0.033,0.269
295.4,0,0.035,0.269
295.42,0,0.035,0.269
295.44,0,0.035,0.269
295.46,0,0.033,0.269
295.48,0,0.031,0.269
295.5,0,0.028,0.269
295.52,0,0.026,0.269
295.54,0,0.023,0.269
295.56,0,0.019,0.269
295.58,0,0.017,0.269
295.6,0,0.014,0.269
295.62,0,0.009,0.269
295.64,0,0.005,0.269
295.66,0,0.002,0.269
295.68,0,-0.003,0.269
295.7,0,-0.007,0.269
295.72,0,-0.01,0.269
295.74,0,-0.014,0.269
295.76,0,-0.017,0.269
295.78,0,-0.019,0.269
295.8,0,-0.023,0.269
295.82,0,-0.026,0.269
295.84,0,-0.028,0.269
295.86,0,-0.03,0.269
295.88,0,-0.03,0.269
295.9,0,-0.031,0.269
295.92,0,-0.031,0.269
295.94,0,-0.031,0.269
295.96,0,-0.031,0.269
295.98,0,-0.03,0.269
296,0,-0.028,0.269
296.02,0,-0.026,0.269
296.04,0,-0.023,0.269
296.06,0,-0.021,0.269
296.08,0,-0.017,0.269
296.1,0,-0.014,0.269
296.12,0,-0.01,0.269
296.14,0,-0.007,0.269
296.16,0,-0.003,0.269
296.18,0,0,0.269
296.2,0,0.005,0.269
296.22,0,0.009,0.269
296.24,0,0.012,0.269
296.26,0,0.016,0.269
296.28,0,0.019,0.269
296.3,0,0.023,0.269
296.32,0,0.024,0.269
296.34,0,0.026,0.269
296.36,0,0.03,0.269
296.38,0,0.03,0.269
296.4,0,0.031,0.269
296.42,0,0.033,0.269
296.44,0,0.033,0.269
296.46,0,0.033,0.269
296.48,0,0.033,0.269
296.5,0,0.031,0.269
296.52,0,0.03,0.269
296.54,0,0.028,0.269
296.56,0,0.026,0.269
296.58,0,0.023,0.269
296.6,0,0.019,0.269
296.62,0,0.017,0.269
296.64,0,0.014,0.269
296.66,0,0.01,0.269
296.68,0,0.007,0.269
296.7,0,0.002,0.269
296.72,0,-0.002,0.269
296.74,0,-0.005,0.269
296.76,0,-0.009,0.269
296.78,0,-0.012,0.269
296.8,0,-0.016,0.269
296.82,0,-0.019,0.269
296.84,0,-0.021,0.269
296.86,0,-0.023,0.269
296.88,0,-0.026,0.269
296.9,0,-0.028,0.269
296.92,0,-0.03,0.269
296.94,0,-0.03,0.269
296.96,0,-0.03,0.269
296.98,0,-0.03,0.269
297,0,-0.03,0.269
297.02,0,-0.03,0.269
297.04,0,-0.028,0.269
297.06,0,-0.026,0.269
297.08,0,-0.023,0.269
297.1,0,-0.019,0.269
297.12,0,-0.017,0.269
297.14,0,-0.014,0.269
297.16,0,-0.01,0.269
297.18,0,-0.007,0.269
297.2,0,-0.003,0.269
297.22,0,0,0.269
297.24,0,0.005,0.269
297.26,0,0.009,0.269
297.28,0,0.012,0.269
297.3,0,0.016,0.269
297.32,0,0.017,0.269
297.34,0,0.021,0.269
297.36,0,0.023,0.269
297.38,0,0.026,0.269
297.4,0,0.028,0.269
297.42,0,0.03,0.269
297.44,0,0.03,0.269
297.46,0,0.031,0.269
297.48,0,0.031,0.269
297.5,0,0.031,0.269
297.52,0,0.031,0.269
297.54,0,0.031,0.269
297.56,0,0.03,0.269
297.58,0,0.028,0.269
297.6,0,0.024,0.269
297.62,0,0.023,0.269
297.64,0,0.019,0.269
297.66,0,0.017,0.269
297.68,0,0.014,0.269
297.7,0,0.01,0.269
297.72,0,0.007,0.269
297.74,0,0.002,0.269
297.76,0,-0.002,0.269
297.78,0,-0.005,0.269
297.8,0,-0.009,0.269
297.82,0,-0.012,0.269
297.84,0,-0.014,0.269
297.86,0,-0.017,0.269
297.88,0,-0.021,0.269
297.9,0,-0.023,0.269
297.92,0,-0.024,0.269
297.94,0,-0.026,0.269
297.96,0,-0.028,0.269
297.98,0,-0.028,0.269
298,0,-0.028,0.269
298.02,0,-0.028,0.269
298.04,0,-0.028,0.269
298.06,0,-0.028,0.269
298.08,0,-0.026,0.269
298.1,0,-0.024,0.269
298.12,0,-0.023,0.269
298.14,0,-0.019,0.269
298.16,0,-0.017,0.269
298.18,0,-0.014,0.269
298.2,0,-0.01,0.269
298.22,0,-0.007,0.269
298.24,0,-0.003,0.269
298.26,0,0,0.269
298.28,0,0.003,0.269
298.3,0,0.007,0.269
298.32,0,0.01,0.269
298.34,0,0.014,0.269
298.36,0,0.017,0.269
298.38,0,0.019,0.269
298.4,0,0.023,0.269
298.42,0,0.024,0.269
298.44,0,0.026,0.269
298.46,0,0.028,0.269
298.48,0,0.03,0.269
298.5,0,0.03,0.269
298.52,0,0.03,0.269
298.54,0,0.03,0.269
298.56,0,0.03,0.269
298.58,0,0.03,0.269
298.6,0,0.028,0.269
298.62,0,0.026,0.269
298.64,0,0.024,0.269
298.66,0,0.021,0.269
298.68,0,0.019,0.269
298.7,0,0.017,0.269
298.72,0,0.014,0.269
298.74,0,0.01,0.269
298.76,0,0.007,0.269
298.78,0,0.002,0.269
298.8,0,-0.002,0.269
298.82,0,-0.005,0.269
298.84,0,-0.009,0.269
298.86,0,-0.01,0.269
298.88,0,-0.014,0.269
298.9,0,-0.017,0.269
298.92,0,-0.019,0.269
298.94,0,-0.021,0.269
298.96,0,-0.023,0.269
298.98,0,-0.026,0.269
299,0,-0.026,0.269
299.02,0,-0.028,0.269
299.04,0,-0.028,0.269
299.06,0,-0.028,0.269
299.08,0,-0.028,0.269
299.1,0,-0.028,0.269
299.12,0,-0.026,0.269
299.14,0,-0.023,0.269
299.16,0,-0.021,0.269
299.18,0,-0.019,0.269
299.2,0,-0.016,0.269
299.22,0,-0.014,0.269
299.24,0,-0.01,0.269
299.26,0,-0.007,0.269
299.28,0,-0.003,0.269
299.3,0,0,0.269
299.32,0,0.003,0.269
299.34,0,0.007,0.269
299.36,0,0.01,0.269
299.38,0,0.014,0.269
299.4,0,0.017,0.269
299.42,0,0.019,0.269
299.44,0,0.021,0.269
299.46,0,0.024,0.269
299.48,0,0.026,0.269
299.5,0,0.026,0.269
299.52,0,0.028,0.269
299.54,0,0.03,0.269
299.56,0,0.03,0.269
299.58,0,0.03,0.269
299.6,0,0.03,0.269
299.62,0,0.03,0.269
299.64,0,0.028,0.269
299.66,0,0.026,0.269
299.68,0,0.023,0.269
299.7,0,0.021,0.269
299.72,0,0.019,0.269
299.74,0,0.016,0.269
299.76,0,0.014,0.269
299.78,0,0.01,0.269
299.8,0,0.007,0.269
299.82,0,0.002,0.269
299.84,0,-0.002,0.269
299.86,0,-0.005,0.269
299.88,0,-0.007,0.269
299.9,0,-0.01,0.269
299.92,0,-0.012,0.269
299.94,0,-0.016,0.269
299.96,0,-0.017,0.269
299.98,0,-0.021,0.269
300,0,-0.023,0.269
300.02,0,-0.024,0.269
300.04,0,-0.026,0.269
300.06,0,-0.026,0.269
300.08,0,-0.026,0.269
300.1,0,-0.026,0.269
300.12,0,-0.026,0.269
300.14,0,-0.026,0.269
300.16,0,-0.024,0.269
300.18,0,-0.023,0.269
300.2,0,-0.021,0.269
300.22,0,-0.019,0.269
300.24,0,-0.016,0.269
300.26,0,-0.012,0.269
300.28,0,-0.01,0.269
300.3,0,-0.007,0.269
300.32,0,-0.003,0.269
300.34,0,0,0.269
300.36,0,0.003,0.269
300.38,0,0.007,0.269
300.4,0,0.01,0.269
300.42,0,0.014,0.269
300.44,0,0.016,0.269
300.46,0,0.017,0.269
300.48,0,0.021,0.269
300.5,0,0.023,0.269
300.52,0,0.024,0.269
300.54,0,0.026,0.269
300.56,0,0.028,0.269
300.58,0,0.028,0.269
300.6,0,0.028,0.269
300.62,0,0.028,0.269
300.64,0,0.028,0.269
300.66,0,0.028,0.269
300.68,0,0.026,0.269
300.7,0,0.024,0.269
300.72,0,0.023,0.269
300.74,0,0.021,0.269
300.76,0,0.019,0.269
300.78,0,0.016,0.269
300.8,0,0.014,0.269
300.82,0,0.01,0.269
300.84,0,0.007,0.269
300.86,0,0.003,0.269
300.88,0,0,0.269
300.9,0,-0.003,0.269
300.92,0,-0.007,0.269
300.94,0,-0.01,0.269
300.96,0,-0.012,0.269
300.98,0,-0.016,0.269
301,0,-0.017,0.269
301.02,0,-0.019,0.269
301.04,0,-0.021,0.269
301.06,0,-0.023,0.269
301.08,0,-0.024,0.269
301.1,0,-0.024,0.269
301.12,0,-0.026,0.269
301.14,0,-0.026,0.269
301.16,0,-0.026,0.269
301.18,0,-0.026,0.269
301.2,0,-0.023,0.269
301.22,0,-0.023,0.269
301.24,0,-0.019,0.269
301.26,0,-0.017,0.269
301.28,0,-0.016,0.269
301.3,0,-0.012,0.269
301.32,0,-0.01,0.269
301.34,0,-0.007,0.269
301.36,0,-0.003,0.269
301.38,0,0,0.269
301.4,0,0.002,0.269
301.42,0,0.007,0.269
301.44,0,0.009,0.269
301.46,0,0.012,0.269
301.48,0,0.016,0.269
301.5,0,0.017,0.269
301.52,0,0.019,0.269
301.54,0,0.021,0.269
301.56,0,0.023,0.269
301.58,0,0.024,0.269
301.6,0,0.026,0.269
301.62,0,0.026,0.269
301.64,0,0.026,0.269
301.66,0,0.026,0.269
301.68,0,0.026,0.269
301.7,0,0.026,0.269
301.72,0,0.026,0.269
301.74,0,0.024,0.269
301.76,0,0.023,0.269
301.78,0,0.021,0.269
301.8,0,0.017,0.269
301.82,0,0.016,0.269
301.84,0,0.012,0.269
301.86,0,0.01,0.269
301.88,0,0.007,0.269
301.9,0,0.003,0.269
301.92,0,0,0.269
301.94,0,-0.003,0.269
301.96,0,-0.007,0.269
301.98,0,-0.009,0.269
302,0,-0.012,0.269
302.02,0,-0.014,0.269
302.04,0,-0.016,0.269
302.06,0,-0.019,0.269
302.08,0,-0.021,0.269
302.1,0,-0.021,0.269
302.12,0,-0.023,0.269
302.14,0,-0.023,0.269
302.16,0,-0.024,0.269
302.18,0,-0.024,0.269
302.2,0,-0.024,0.269
302.22,0,-0.024,0.269
302.24,0,-0.023,0.269
302.26,0,-0.021,0.269
302.28,0,-0.019,0.269
302.3,0,-0.017,0.269
302.32,0,-0.014,0.269
302.34,0,-0.012,0.269
302.36,0,-0.01,0.269
302.38,0,-0.007,0.269
302.4,0,-0.003,0.269
302.42,0,0,0.269
302.44,0,0.002,0.269
302.46,0,0.005,0.269
302.48,0,0.009,0.269
302.5,0,0.012,0.269
302.52,0,0.014,0.269
302.54,0,0.017,0.269
302.56,0,0.019,0.269
302.58,0,0.021,0.269
302.6,0,0.023,0.269
302.62,0,0.024,0.269
302.64,0,0.024,0.269
302.66,0,0.026,0.269
302.68,0,0.026,0.269
302.7,0,0.026,0.269
302.72,0,0.026,0.269
302.74,0,0.026,0.269
302.76,0,0.024,0.269
302.78,0,0.023,0.269
302.8,0,0.021,0.269
302.82,0,0.019,0.269
302.84,0,0.017,0.269
302.86,0,0.016,0.269
302.88,0,0.012,0.269
302.9,0,0.009,0.269
302.92,0,0.007,0.269
302.94,0,0.003,0.269
302.96,0,0,0.269
302.98,0,-0.003,0.269
303,0,-0.007,0.269
303.02,0,-0.009,0.269
303.04,0,-0.01,0.269
303.06,0,-0.014,0.269
303.08,0,-0.016,0.269
303.1,0,-0.017,0.269
303.12,0,-0.019,0.269
303.14,0,-0.021,0.269
303.16,0,-0.021,0.269
303.18,0,-0.023,0.269
303.2,0,-0.023,0.269
303.22,0,-0.023,0.269
303.24,0,-0.023,0.269
303.26,0,-0.023,0.269
303.28,0,-0.021,0.269
303.3,0,-0.021,0.269
303.32,0,-0.019,0.269
303.34,0,-0.016,0.269
303.36,0,-0.014,0.269
303.38,0,-0.012,0.269
303.4,0,-0.009,0.269
303.42,0,-0.007,0.269
303.44,0,-0.003,0.269
303.46,0,0,0.269
303.48,0,0.002,0.269
303.5,0,0.005,0.269
303.52,0,0.009,0.269
303.54,0,0.012,0.269
303.56,0,0.014,0.269
303.58,0,0.017,0.269
303.6,0,0.017,0.269
303.62,0,0.019,0.269
303.64,0,0.021,0.269
303.66,0,0.023,0.269
303.68,0,0.024,0.269
303.7,0,0.024,0.269
303.72,0,0.024,0.269
303.74,0,0.024,0.269
303.76,0,0.024,0.269
303.78,0,0.024,0.269
303.8,0,0.024,0.269
303.82,0,0.023,0.269
303.84,0,0.021,0.269
303.86,0,0.019,0.269
303.88,0,0.017,0.269
303.9,0,0.014,0.269
303.92,0,0.012,0.269
303.94,0,0.009,0.269
303.96,0,0.007,0.269
303.98,0,0.003,0.269
304,0,0,0.269
304.02,0,-0.003,0.269
304.04,0,-0.005,0.269
304.06,0,-0.009,0.269
304.08,0,-0.01,0.269
304.1,0,-0.012,0.269
304.12,0,-0.016,0.269
304.14,0,-0.017,0.269
304.16,0,-0.019,0.269
304.18,0,-0.019,0.269
304.2,0,-0.021,0.269
304.22,0,-0.021,0.269
304.24,0,-0.021,0.269
304.26,0,-0.021,0.269
304.28,0,-0.021,0.269
304.3,0,-0.021,0.269
304.32,0,-0.021,0.269
304.34,0,-0.019,0.269
304.36,0,-0.017,0.269
304.38,0,-0.016,0.269
304.4,0,-0.014,0.269
304.42,0,-0.01,0.269
304.44,0,-0.009,0.269
304.46,0,-0.007,0.269
304.48,0,-0.003,0.269
304.5,0,0,0.269
304.52,0,0.002,0.269
304.54,0,0.005,0.269
304.56,0,0.009,0.269
304.58,0,0.01,0.269
304.6,0,0.014,0.269
304.62,0,0.016,0.269
304.64,0,0.017,0.269
304.66,0,0.019,0.269
304.68,0,0.021,0.269
304.7,0,0.023,0.269
304.72,0,0.023,0.269
304.74,0,0.023,0.269
304.76,0,0.024,0.269
304.78,0,0.024,0.269
304.8,0,0.024,0.269
304.82,0,0.024,0.269
304.84,0,0.023,0.269
304.86,0,0.021,0.269
304.88,0,0.021,0.269
304.9,0,0.017,0.269
304.92,0,0.017,0.269
304.94,0,0.014,0.269
304.96,0,0.012,0.269
304.98,0,0.009,0.269
305,0,0.007,0.269
305.02,0,0.003,0.269
305.04,0,0,0.269
305.06,0,-0.003,0.269
305.08,0,-0.005,0.269
305.1,0,-0.009,0.269
305.12,0,-0.01,0.269
305.14,0,-0.012,0.269
305.16,0,-0.014,0.269
305.18,0,-0.016,0.269
305.2,0,-0.017,0.269
305.22,0,-0.019,0.269
305.24,0,-0.019,0.269
305.26,0,-0.021,0.269
305.28,0,-0.021,0.269
305.3,0,-0.021,0.269
305.32,0,-0.021,0.269
305.34,0,-0.021,0.269
305.36,0,-0.019,0.269
305.38,0,-0.019,0.269
305.4,0,-0.017,0.269
305.42,0,-0.016,0.269
305.44,0,-0.012,0.269
305.46,0,-0.01,0.269
305.48,0,-0.009,0.269
305.5,0,-0.007,0.269
305.52,0,-0.003,0.269
305.54,0,0,0.269
305.56,0,0.002,0.269
305.58,0,0.005,0.269
305.6,0,0.009,0.269
305.62,0,0.01,0.269
305.64,0,0.012,0.269
305.66,0,0.016,0.269
305.68,0,0.017,0.269
305.7,0,0.019,0.269
305.72,0,0.019,0.269
305.74,0,0.021,0.269
305.76,0,0.023,0.269
305.78,0,0.023,0.269
305.8,0,0.023,0.269
305.82,0,0.023,0.269
305.84,0,0.023,0.269
305.86,0,0.023,0.269
305.88,0,0.023,0.269
305.9,0,0.021,0.269
305.92,0,0.019,0.269
305.94,0,0.017,0.269
305.96,0,0.016,0.269
305.98,0,0.014,0.269
306,0,0.01,0.269
306.02,0,0.009,0.269
306.04,0,0.007,0.269
306.06,0,0.003,0.269
306.08,0,0,0.269
306.1,0,-0.003,0.269
306.12,0,-0.005,0.269
306.14,0,-0.007,0.269
306.16,0,-0.01,0.269
306.18,0,-0.012,0.269
306.2,0,-0.014,0.269
306.22,0,-0.016,0.269
306.24,0,-0.017,0.269
306.26,0,-0.017,0.269
306.28,0,-0.019,0.269
306.3,0,-0.019,0.269
306.32,0,-0.019,0.269
306.34,0,-0.019,0.269
306.36,0,-0.019,0.269
306.38,0,-0.019,0.269
306.4,0,-0.019,0.269
306.42,0,-0.017,0.269
306.44,0,-0.016,0.269
306.46,0,-0.014,0.269
306.48,0,-0.012,0.269
306.5,0,-0.01,0.269
306.52,0,-0.009,0.269
306.54,0,-0.005,0.269
306.56,0,-0.003,0.269
306.58,0,0,0.269
306.6,0,0.002,0.269
306.62,0,0.005,0.269
306.64,0,0.007,0.269
306.66,0,0.01,0.269
306.68,0,0.012,0.269
306.7,0,0.014,0.269
306.72,0,0.017,0.269
306.74,0,0.017,0.269
306.76,0,0.019,0.269
306.78,0,0.021,0.269
306.8,0,0.021,0.269
306.82,0,0.021,0.269
306.84,0,0.023,0.269
306.86,0,0.023,0.269
306.88,0,0.023,0.269
306.9,0,0.023,0.269
306.92,0,0.021,0.269
306.94,0,0.019,0.269
306.96,0,0.019,0.269
306.98,0,0.017,0.269
307,0,0.016,0.269
307.02,0,0.014,0.269
307.04,0,0.01,0.269
307.06,0,0.009,0.269
307.08,0,0.005,0.269
307.1,0,0.003,0.269
307.12,0,0,0.269
307.14,0,-0.002,0.269
307.16,0,-0.005,0.269
307.18,0,-0.007,0.269
307.2,0,-0.009,0.269
307.22,0,-0.01,0.269
307.24,0,-0.012,0.269
307.26,0,-0.014,0.269
307.28,0,-0.016,0.269
307.3,0,-0.017,0.269
307.32,0,-0.017,0.269
307.34,0,-0.019,0.269
307.36,0,-0.019,0.269
307.38,0,-0.019,0.269
307.4,0,-0.019,0.269
307.42,0,-0.019,0.269
307.44,0,-0.017,0.269
307.46,0,-0.017,0.269
307.48,0,-0.016,0.269
307.5,0,-0.014,0.269
307.52,0,-0.012,0.269
307.54,0,-0.01,0.269
307.56,0,-0.007,0.269
307.58,0,-0.005,0.269
307.6,0,-0.003,0.269
307.62,0,0,0.269
307.64,0,0.002,0.269
307.66,0,0.005,0.269
307.68,0,0.007,0.269
307.7,0,0.01,0.269
307.72,0,0.012,0.269
307.74,0,0.014,0.269
307.76,0,0.016,0.269
307.78,0,0.017,0.269
307.8,0,0.019,0.269
307.82,0,0.019,0.269
307.84,0,0.021,0.269
307.86,0,0.021,0.269
307.88,0,0.021,0.269
307.9,0,0.021,0.269
307.92,0,0.021,0.269
307.94,0,0.021,0.269
307.96,0,0.021,0.269
307.98,0,0.019,0.269
308,0,0.017,0.269
308.02,0,0.016,0.269
308.04,0,0.014,0.269
308.06,0,0.012,0.269
308.08,0,0.01,0.269
308.1,0,0.009,0.269
308.12,0,0.005,0.269
308.14,0,0.002,0.269
308.16,0,0,0.269
308.18,0,-0.002,0.269
308.2,0,-0.005,0.269
308.22,0,-0.007,0.269
308.24,0,-0.009,0.269
308.26,0,-0.01,0.269
308.28,0,-0.012,0.269
308.3,0,-0.014,0.269
308.32,0,-0.016,0.269
308.34,0,-0.016,0.269
308.36,0,-0.017,0.269
308.38,0,-0.017,0.269
308.4,0,-0.017,0.269
308.42,0,-0.017,0.269
308.44,0,-0.017,0.269
308.46,0,-0.017,0.269
308.48,0,-0.017,0.269
308.5,0,-0.016,0.269
308.52,0,-0.014,0.269
308.54,0,-0.012,0.269
308.56,0,-0.01,0.269
308.58,0,-0.009,0.269
308.6,0,-0.007,0.269
308.62,0,-0.005,0.269
308.64,0,-0.003,0.269
308.66,0,0,0.269
308.68,0,0.002,0.269
308.7,0,0.005,0.269
308.72,0,0.007,0.269
308.74,0,0.009,0.269
308.76,0,0.012,0.269
308.78,0,0.014,0.269
308.8,0,0.016,0.269
308.82,0,0.017,0.269
308.84,0,0.017,0.269
308.86,0,0.019,0.269
308.88,0,0.019,0.269
308.9,0,0.019,0.269
308.92,0,0.019,0.269
308.94,0,0.019,0.269
308.96,0,0.019,0.269
308.98,0,0.019,0.269
309,0,0.019,0.269
309.02,0,0.017,0.269
309.04,0,0.017,0.269
309.06,0,0.016,0.269
309.08,0,0.014,0.269
309.1,0,0.012,0.269
309.12,0,0.01,0.269
309.14,0,0.007,0.269
309.16,0,0.005,0.269
309.18,0,0.002,0.269
309.2,0,0,0.269
309.22,0,-0.002,0.269
309.24,0,-0.005,0.269
309.26,0,-0.007,0.269
309.28,0,-0.009,0.269
309.3,0,-0.01,0.269
309.32,0,-0.012,0.269
309.34,0,-0.012,0.269
309.36,0,-0.014,0.269
309.38,0,-0.016,0.269
309.4,0,-0.016,0.269
309.42,0,-0.016,0.269
309.44,0,-0.017,0.269
309.46,0,-0.017,0.269
309.48,0,-0.017,0.269
