Tiempo ,CONTROL,REI,VELOCIDAD,ANGULO,REFERENCIA,PERTURBACION
-0.4,0.0,0.0,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,0.0
0.02,0.0,0.0,0.0,-0.0,0.0,0.0
0.04,0.033,0.033,0.0,-0.0,0.6,0.0
0.06,0.066,0.066,0.0,-0.0,0.6,0.0
0.08,0.099,0.099,0.0,-0.0,0.6,0.0
0.1,0.131,0.131,0.0,-0.0,0.6,0.0
0.12,0.164,0.164,0.0,-0.0,0.6,0.0
0.14,0.197,0.197,0.0,-0.0,0.6,0.0
0.16,0.23,0.23,0.0,-0.0,0.6,0.0
0.18,0.263,0.263,0.0,-0.0,0.6,0.0
0.2,0.296,0.296,0.0,-0.0,0.6,0.0
0.22,0.329,0.329,0.0,-0.0,0.6,0.0
0.24,0.361,0.361,0.0,-0.0,0.6,0.0
0.26,0.394,0.394,0.0,-0.0,0.6,0.0
0.28,0.427,0.427,0.0,-0.0,0.6,0.0
0.3,0.46,0.46,0.0,-0.0,0.6,0.0
0.32,0.493,0.493,0.0,-0.0,0.6,0.0
0.34,0.526,0.526,0.0,-0.0,0.6,0.0
0.36,0.527,0.527,0.026,0.002,0.6,0.0
0.38,0.544,0.544,0.041,0.002,0.6,0.0
0.4,0.602,0.602,0.018,0.002,0.6,0.0
0.42,0.619,0.619,0.03,0.003,0.6,0.0
0.44,0.609,0.609,0.067,0.005,0.6,0.0
0.46,0.619,0.619,0.084,0.007,0.6,0.0
0.48,0.645,0.645,0.089,0.009,0.6,0.0
0.5,0.675,0.675,0.088,0.01,0.6,0.0
0.52,0.675,0.675,0.114,0.014,0.6,0.0
0.54,0.626,0.626,0.181,0.019,0.6,0.0
0.56,0.617,0.617,0.213,0.023,0.6,0.0
0.58,0.634,0.634,0.221,0.028,0.6,0.0
0.6,0.63,0.63,0.247,0.033,0.6,0.0
0.62,0.609,0.609,0.286,0.04,0.6,0.0
0.64,0.551,0.551,0.356,0.049,0.6,0.0
0.66,0.568,0.568,0.362,0.054,0.6,0.0
0.68,0.564,0.564,0.381,0.065,0.6,0.0
0.7,0.545,0.545,0.417,0.072,0.6,0.0
0.72,0.544,0.544,0.434,0.082,0.6,0.0
0.74,0.528,0.528,0.464,0.091,0.6,0.0
0.76,0.528,0.528,0.478,0.101,0.6,0.0
0.78,0.51,0.51,0.508,0.112,0.6,0.0
0.8,0.509,0.509,0.521,0.122,0.6,0.0
0.82,0.488,0.488,0.551,0.134,0.6,0.0
0.84,0.518,0.518,0.539,0.143,0.6,0.0
0.86,0.541,0.541,0.528,0.155,0.6,0.0
0.88,0.529,0.529,0.55,0.166,0.6,0.0
0.9,0.555,0.555,0.537,0.176,0.6,0.0
0.92,0.578,0.578,0.527,0.187,0.6,0.0
0.94,0.592,0.592,0.524,0.197,0.6,0.0
0.96,0.635,0.635,0.497,0.206,0.6,0.0
0.98,0.66,0.66,0.483,0.216,0.6,0.0
1.0,0.675,0.675,0.479,0.225,0.6,0.0
1.02,0.716,0.716,0.453,0.234,0.6,0.0
1.04,0.773,0.773,0.413,0.241,0.6,0.0
1.06,0.803,0.803,0.395,0.25,0.6,0.0
1.08,0.85,0.85,0.365,0.255,0.6,0.0
1.1,0.906,0.906,0.324,0.262,0.6,0.0
1.12,0.939,0.939,0.307,0.267,0.6,0.0
1.14,0.985,0.985,0.277,0.272,0.6,0.0
1.16,1.012,1.012,0.264,0.278,0.6,0.0
1.18,1.059,1.059,0.234,0.281,0.6,0.0
1.2,1.086,1.086,0.22,0.286,0.6,0.0
1.22,1.103,1.103,0.217,0.29,0.6,0.0
1.24,1.177,1.177,0.164,0.291,0.6,0.0
1.26,1.222,1.222,0.137,0.295,0.6,0.0
1.28,1.213,1.213,0.156,0.298,0.6,0.0
1.3,1.241,1.241,0.143,0.3,0.6,0.0
1.32,1.264,1.264,0.134,0.304,0.6,0.0
1.34,1.25,1.25,0.157,0.307,0.6,0.0
1.36,1.247,1.247,0.171,0.311,0.6,0.0
1.38,1.254,1.254,0.175,0.314,0.6,0.0
1.4,1.265,1.265,0.175,0.318,0.6,0.0
1.42,1.277,1.277,0.175,0.321,0.6,0.0
1.44,1.289,1.289,0.175,0.325,0.6,0.0
1.46,1.269,1.269,0.201,0.33,0.6,0.0
1.48,1.232,1.232,0.242,0.335,0.6,0.0
1.5,1.22,1.22,0.26,0.34,0.6,0.0
1.52,1.224,1.224,0.264,0.346,0.6,0.0
1.54,1.2,1.2,0.289,0.353,0.6,0.0
1.56,1.193,1.193,0.303,0.358,0.6,0.0
1.58,1.194,1.194,0.306,0.365,0.6,0.0
1.6,1.169,1.169,0.333,0.372,0.6,0.0
1.62,1.19,1.19,0.32,0.377,0.6,0.0
1.64,1.207,1.207,0.309,0.384,0.6,0.0
1.66,1.185,1.185,0.332,0.391,0.6,0.0
1.68,1.173,1.173,0.345,0.398,0.6,0.0
1.7,1.172,1.172,0.35,0.405,0.6,0.0
1.72,1.174,1.174,0.35,0.412,0.6,0.0
1.74,1.209,1.209,0.323,0.417,0.6,0.0
1.76,1.227,1.227,0.309,0.424,0.6,0.0
1.78,1.235,1.235,0.305,0.429,0.6,0.0
1.8,1.237,1.237,0.305,0.436,0.6,0.0
1.82,1.239,1.239,0.305,0.442,0.6,0.0
1.84,1.271,1.271,0.279,0.447,0.6,0.0
1.86,1.29,1.29,0.265,0.452,0.6,0.0
1.88,1.328,1.328,0.235,0.456,0.6,0.0
1.9,1.346,1.346,0.22,0.461,0.6,0.0
1.92,1.353,1.353,0.217,0.464,0.6,0.0
1.94,1.386,1.386,0.191,0.468,0.6,0.0
1.96,1.405,1.405,0.177,0.471,0.6,0.0
1.98,1.444,1.444,0.147,0.473,0.6,0.0
2.0,1.463,1.463,0.133,0.476,0.6,0.0
2.02,1.471,1.471,0.13,0.478,0.6,0.0
2.04,1.474,1.474,0.13,0.482,0.6,0.0
2.06,1.478,1.478,0.131,0.483,0.6,0.0
2.08,1.511,1.511,0.104,0.485,0.6,0.0
2.1,1.532,1.532,0.09,0.487,0.6,0.0
2.12,1.54,1.54,0.086,0.489,0.6,0.0
2.14,1.544,1.544,0.086,0.49,0.6,0.0
2.16,1.548,1.548,0.087,0.492,0.6,0.0
2.18,1.551,1.551,0.087,0.494,0.6,0.0
2.2,1.555,1.555,0.087,0.496,0.6,0.0
2.22,1.559,1.559,0.087,0.497,0.6,0.0
2.24,1.563,1.563,0.087,0.499,0.6,0.0
2.26,1.534,1.534,0.114,0.503,0.6,0.0
2.28,1.522,1.522,0.128,0.504,0.6,0.0
2.3,1.55,1.55,0.105,0.506,0.6,0.0
2.32,1.538,1.538,0.118,0.51,0.6,0.0
2.34,1.53,1.53,0.127,0.511,0.6,0.0
2.36,1.558,1.558,0.105,0.513,0.6,0.0
2.38,1.545,1.545,0.117,0.517,0.6,0.0
2.4,1.536,1.536,0.127,0.518,0.6,0.0
2.42,1.532,1.532,0.131,0.522,0.6,0.0
2.44,1.534,1.534,0.131,0.524,0.6,0.0
2.46,1.535,1.535,0.131,0.527,0.6,0.0
2.48,1.537,1.537,0.131,0.529,0.6,0.0
2.5,1.537,1.537,0.131,0.532,0.6,0.0
2.52,1.539,1.539,0.131,0.534,0.6,0.0
2.54,1.538,1.538,0.131,0.538,0.6,0.0
2.56,1.54,1.54,0.131,0.539,0.6,0.0
2.58,1.571,1.571,0.104,0.541,0.6,0.0
2.6,1.588,1.588,0.09,0.543,0.6,0.0
2.62,1.562,1.562,0.113,0.546,0.6,0.0
2.64,1.547,1.547,0.127,0.548,0.6,0.0
2.66,1.572,1.572,0.105,0.55,0.6,0.0
2.68,1.589,1.589,0.091,0.552,0.6,0.0
2.7,1.594,1.594,0.087,0.553,0.6,0.0
2.72,1.627,1.627,0.06,0.553,0.6,0.0
2.74,1.643,1.643,0.046,0.555,0.6,0.0
2.76,1.618,1.618,0.069,0.557,0.6,0.0
2.78,1.602,1.602,0.083,0.559,0.6,0.0
2.8,1.629,1.629,0.061,0.559,0.6,0.0
2.82,1.645,1.645,0.047,0.56,0.6,0.0
2.84,1.652,1.652,0.043,0.56,0.6,0.0
2.86,1.653,1.653,0.043,0.562,0.6,0.0
2.88,1.623,1.623,0.07,0.564,0.6,0.0
2.9,1.638,1.638,0.058,0.564,0.6,0.0
2.92,1.65,1.65,0.048,0.565,0.6,0.0
2.94,1.624,1.624,0.07,0.567,0.6,0.0
2.96,1.64,1.64,0.057,0.567,0.6,0.0
2.98,1.652,1.652,0.047,0.569,0.6,0.0
3.0,1.626,1.626,0.07,0.571,0.6,0.0
3.02,1.641,1.641,0.057,0.571,0.6,0.0
3.04,1.652,1.652,0.047,0.572,0.6,0.0
3.06,1.658,1.658,0.044,0.572,0.6,0.0
3.08,1.658,1.658,0.043,0.574,0.6,0.0
3.1,1.659,1.659,0.043,0.574,0.6,0.0
3.12,1.658,1.658,0.044,0.576,0.6,0.0
3.14,1.628,1.628,0.07,0.578,0.6,0.0
3.16,1.643,1.643,0.058,0.578,0.6,0.0
3.18,1.686,1.686,0.021,0.578,0.6,0.0
3.2,1.675,1.675,0.029,0.579,0.6,0.0
3.22,1.665,1.665,0.039,0.579,0.6,0.0
3.24,1.66,1.66,0.043,0.581,0.6,0.0
3.26,1.66,1.66,0.044,0.581,0.6,0.0
3.28,1.691,1.691,0.018,0.581,0.6,0.0
3.3,1.677,1.677,0.03,0.583,0.6,0.0
3.32,1.666,1.666,0.04,0.583,0.6,0.0
3.34,1.692,1.692,0.017,0.583,0.6,0.0
3.36,1.677,1.677,0.03,0.585,0.6,0.0
3.38,1.666,1.666,0.04,0.585,0.6,0.0
3.4,1.693,1.693,0.017,0.585,0.6,0.0
3.42,1.677,1.677,0.03,0.586,0.6,0.0
3.44,1.667,1.667,0.04,0.586,0.6,0.0
3.46,1.693,1.693,0.017,0.586,0.6,0.0
3.48,1.678,1.678,0.03,0.588,0.6,0.0
3.5,1.667,1.667,0.04,0.588,0.6,0.0
3.52,1.693,1.693,0.017,0.588,0.6,0.0
3.54,1.709,1.709,0.004,0.588,0.6,0.0
3.56,1.715,1.715,-0.001,0.588,0.6,0.0
3.58,1.684,1.684,0.026,0.59,0.6,0.0
3.6,1.668,1.668,0.04,0.59,0.6,0.0
3.62,1.694,1.694,0.018,0.59,0.6,0.0
3.64,1.71,1.71,0.004,0.59,0.6,0.0
3.66,1.716,1.716,-0.0,0.59,0.6,0.0
3.68,1.685,1.685,0.026,0.592,0.6,0.0
3.7,1.669,1.669,0.04,0.592,0.6,0.0
3.72,1.694,1.694,0.018,0.592,0.6,0.0
3.74,1.679,1.679,0.03,0.593,0.6,0.0
3.76,1.668,1.668,0.04,0.593,0.6,0.0
3.78,1.694,1.694,0.017,0.593,0.6,0.0
3.8,1.71,1.71,0.004,0.593,0.6,0.0
3.82,1.683,1.683,0.026,0.595,0.6,0.0
3.84,1.668,1.668,0.04,0.595,0.6,0.0
3.86,1.693,1.693,0.018,0.595,0.6,0.0
3.88,1.709,1.709,0.004,0.595,0.6,0.0
3.9,1.682,1.682,0.026,0.597,0.6,0.0
3.92,1.667,1.667,0.04,0.597,0.6,0.0
3.94,1.692,1.692,0.018,0.597,0.6,0.0
3.96,1.708,1.708,0.004,0.597,0.6,0.0
3.98,1.713,1.713,-0.0,0.597,0.6,0.0
4.0,1.681,1.681,0.026,0.599,0.6,0.0
4.02,1.665,1.665,0.04,0.599,0.6,0.0
4.04,1.69,1.69,0.018,0.599,0.6,0.0
4.06,1.706,1.706,0.004,0.599,0.6,0.0
4.08,1.711,1.711,-0.0,0.599,0.6,0.0
4.1,1.712,1.712,-0.001,0.599,0.6,0.0
4.12,1.711,1.711,-0.0,0.599,0.6,0.0
4.14,1.711,1.711,-0.0,0.599,0.6,0.0
4.16,1.711,1.711,0.0,0.599,0.6,0.0
4.18,1.711,1.711,0.0,0.599,0.6,0.0
4.2,1.711,1.711,0.0,0.599,0.6,0.0
4.22,1.711,1.711,0.0,0.599,0.6,0.0
4.24,1.711,1.711,0.0,0.599,0.6,0.0
4.26,1.711,1.711,0.0,0.599,0.6,0.0
4.28,1.711,1.711,0.0,0.599,0.6,0.0
4.3,1.711,1.711,0.0,0.599,0.6,0.0
4.32,1.712,1.712,0.0,0.599,0.6,0.0
4.34,1.712,1.712,0.0,0.599,0.6,0.0
4.36,1.712,1.712,0.0,0.599,0.6,0.0
4.38,1.712,1.712,0.0,0.599,0.6,0.0
4.4,1.712,1.712,0.0,0.599,0.6,0.0
4.42,1.712,1.712,0.0,0.599,0.6,0.0
4.44,1.712,1.712,0.0,0.599,0.6,0.0
4.46,1.712,1.712,0.0,0.599,0.6,0.0
4.48,1.712,1.712,0.0,0.599,0.6,0.0
4.5,1.712,1.712,0.0,0.599,0.6,0.0
4.52,1.712,1.712,0.0,0.599,0.6,0.0
4.54,1.712,1.712,0.0,0.599,0.6,0.0
4.56,1.712,1.712,0.0,0.599,0.6,0.0
4.58,1.712,1.712,0.0,0.599,0.6,0.0
4.6,1.713,1.713,0.0,0.599,0.6,0.0
4.62,1.713,1.713,0.0,0.599,0.6,0.0
4.64,1.713,1.713,0.0,0.599,0.6,0.0
4.66,1.713,1.713,0.0,0.599,0.6,0.0
4.68,1.681,1.681,0.026,0.6,0.6,0.0
4.7,1.665,1.665,0.041,0.6,0.6,0.0
4.72,1.69,1.69,0.018,0.6,0.6,0.0
4.74,1.675,1.675,0.03,0.602,0.6,0.0
4.76,1.663,1.663,0.04,0.602,0.6,0.0
4.78,1.689,1.689,0.017,0.602,0.6,0.0
4.8,1.704,1.704,0.004,0.602,0.6,0.0
4.82,1.677,1.677,0.026,0.604,0.6,0.0
4.84,1.661,1.661,0.04,0.604,0.6,0.0
4.86,1.686,1.686,0.018,0.604,0.6,0.0
4.88,1.701,1.701,0.004,0.604,0.6,0.0
4.9,1.706,1.706,-0.0,0.604,0.6,0.0
4.92,1.706,1.706,-0.001,0.604,0.6,0.0
4.94,1.705,1.705,-0.0,0.604,0.6,0.0
4.96,1.705,1.705,-0.0,0.604,0.6,0.0
4.98,1.705,1.705,0.0,0.604,0.6,0.0
5.0,1.704,1.704,0.0,0.604,0.6,0.0
5.02,1.704,1.704,0.0,0.604,0.6,0.0
5.04,1.704,1.704,0.0,0.604,0.6,0.0
5.06,1.704,1.704,0.0,0.604,0.6,0.0
5.08,1.704,1.704,0.0,0.604,0.6,0.0
5.1,1.735,1.735,-0.026,0.602,0.6,0.0
5.12,1.751,1.751,-0.041,0.602,0.6,0.0
5.14,1.726,1.726,-0.018,0.602,0.6,0.0
5.16,1.709,1.709,-0.004,0.602,0.6,0.0
5.18,1.736,1.736,-0.026,0.6,0.6,0.0
5.2,1.752,1.752,-0.04,0.6,0.6,0.0
5.22,1.727,1.727,-0.018,0.6,0.6,0.0
5.24,1.711,1.711,-0.004,0.6,0.6,0.0
5.26,1.706,1.706,0.0,0.6,0.6,0.0
5.28,1.706,1.706,0.001,0.6,0.6,0.0
5.3,1.738,1.738,-0.026,0.599,0.6,0.0
5.32,1.755,1.755,-0.041,0.599,0.6,0.0
5.34,1.729,1.729,-0.018,0.599,0.6,0.0
5.36,1.713,1.713,-0.004,0.599,0.6,0.0
5.38,1.709,1.709,0.0,0.599,0.6,0.0
5.4,1.708,1.708,0.001,0.599,0.6,0.0
5.42,1.709,1.709,0.0,0.599,0.6,0.0
5.44,1.677,1.677,0.026,0.6,0.6,0.0
5.46,1.661,1.661,0.041,0.6,0.6,0.0
5.48,1.687,1.687,0.018,0.6,0.6,0.0
5.5,1.703,1.703,0.004,0.6,0.6,0.0
5.52,1.708,1.708,-0.0,0.6,0.6,0.0
5.54,1.708,1.708,-0.001,0.6,0.6,0.0
5.56,1.708,1.708,-0.0,0.6,0.6,0.0
5.58,1.707,1.707,-0.0,0.6,0.6,0.0
5.6,1.707,1.707,0.0,0.6,0.6,0.0
5.62,1.707,1.707,0.0,0.6,0.6,0.0
5.64,1.707,1.707,0.0,0.6,0.6,0.0
5.66,1.707,1.707,0.0,0.6,0.6,0.0
5.68,1.707,1.707,0.0,0.6,0.6,0.0
5.7,1.707,1.707,0.0,0.6,0.6,0.0
5.72,1.707,1.707,0.0,0.6,0.6,0.0
5.74,1.707,1.707,0.0,0.6,0.6,0.0
5.76,1.707,1.707,0.0,0.6,0.6,0.0
5.78,1.707,1.707,0.0,0.6,0.6,0.0
5.8,1.739,1.739,-0.026,0.599,0.6,0.0
5.82,1.755,1.755,-0.041,0.599,0.6,0.0
5.84,1.729,1.729,-0.018,0.599,0.6,0.0
5.86,1.714,1.714,-0.004,0.599,0.6,0.0
5.88,1.709,1.709,0.0,0.599,0.6,0.0
5.9,1.708,1.708,0.001,0.599,0.6,0.0
5.92,1.709,1.709,0.0,0.599,0.6,0.0
5.94,1.741,1.741,-0.026,0.597,0.6,0.0
5.96,1.757,1.757,-0.041,0.597,0.6,0.0
5.98,1.732,1.732,-0.018,0.597,0.6,0.0
6.0,1.716,1.716,-0.004,0.597,0.6,0.0
6.02,1.712,1.712,0.0,0.597,0.6,0.0
6.04,1.711,1.711,0.001,0.597,0.6,0.0
6.06,1.712,1.712,0.0,0.597,0.6,0.0
6.08,1.681,1.681,0.026,0.599,0.6,0.0
6.1,1.665,1.665,0.041,0.599,0.6,0.0
6.12,1.69,1.69,0.018,0.599,0.6,0.0
6.14,1.706,1.706,0.004,0.599,0.6,0.0
6.16,1.711,1.711,-0.0,0.599,0.6,0.0
6.18,1.712,1.712,-0.001,0.599,0.6,0.0
6.2,1.711,1.711,-0.0,0.599,0.6,0.0
6.22,1.711,1.711,-0.0,0.599,0.6,0.0
6.24,1.711,1.711,0.0,0.599,0.6,0.0
6.26,1.711,1.711,0.0,0.599,0.6,0.0
6.28,1.711,1.711,0.0,0.599,0.6,0.0
6.3,1.711,1.711,0.0,0.599,0.6,0.0
6.32,1.711,1.711,0.0,0.599,0.6,0.0
6.34,1.712,1.712,0.0,0.599,0.6,0.0
6.36,1.712,1.712,0.0,0.599,0.6,0.0
6.38,1.712,1.712,0.0,0.599,0.6,0.0
6.4,1.712,1.712,0.0,0.599,0.6,0.0
6.42,1.712,1.712,0.0,0.599,0.6,0.0
6.44,1.712,1.712,0.0,0.599,0.6,0.0
6.46,1.712,1.712,0.0,0.599,0.6,0.0
6.48,1.744,1.744,-0.026,0.597,0.6,0.0
6.5,1.76,1.76,-0.041,0.597,0.6,0.0
6.52,1.735,1.735,-0.018,0.597,0.6,0.0
6.54,1.719,1.719,-0.004,0.597,0.6,0.0
6.56,1.714,1.714,0.0,0.597,0.6,0.0
6.58,1.714,1.714,0.001,0.597,0.6,0.0
6.6,1.715,1.715,0.0,0.597,0.6,0.0
6.62,1.747,1.747,-0.026,0.595,0.6,0.0
6.64,1.763,1.763,-0.041,0.595,0.6,0.0
6.66,1.738,1.738,-0.018,0.595,0.6,0.0
6.68,1.691,1.691,0.022,0.597,0.6,0.0
6.7,1.67,1.67,0.041,0.597,0.6,0.0
6.72,1.695,1.695,0.019,0.597,0.6,0.0
6.74,1.712,1.712,0.004,0.597,0.6,0.0
6.76,1.717,1.717,-0.0,0.597,0.6,0.0
6.78,1.686,1.686,0.026,0.599,0.6,0.0
6.8,1.67,1.67,0.04,0.599,0.6,0.0
6.82,1.695,1.695,0.018,0.599,0.6,0.0
6.84,1.711,1.711,0.004,0.599,0.6,0.0
6.86,1.716,1.716,-0.0,0.599,0.6,0.0
6.88,1.716,1.716,-0.001,0.599,0.6,0.0
6.9,1.716,1.716,-0.0,0.599,0.6,0.0
6.92,1.716,1.716,-0.0,0.599,0.6,0.0
6.94,1.715,1.715,0.0,0.599,0.6,0.0
6.96,1.684,1.684,0.026,0.6,0.6,0.0
6.98,1.668,1.668,0.041,0.6,0.6,0.0
7.0,1.693,1.693,0.018,0.6,0.6,0.0
7.02,1.709,1.709,0.004,0.6,0.6,0.0
7.04,1.714,1.714,-0.0,0.6,0.6,0.0
7.06,1.714,1.714,-0.001,0.6,0.6,0.0
7.08,1.714,1.714,-0.0,0.6,0.6,0.0
7.1,1.745,1.745,-0.026,0.599,0.6,0.0
7.12,1.761,1.761,-0.041,0.599,0.6,0.0
7.14,1.736,1.736,-0.018,0.599,0.6,0.0
7.16,1.72,1.72,-0.004,0.599,0.6,0.0
7.18,1.715,1.715,0.0,0.599,0.6,0.0
7.2,1.715,1.715,0.001,0.599,0.6,0.0
7.22,1.715,1.715,0.0,0.599,0.6,0.0
7.24,1.716,1.716,0.0,0.599,0.6,0.0
7.26,1.716,1.716,-0.0,0.599,0.6,0.0
7.28,1.716,1.716,-0.0,0.599,0.6,0.0
7.3,1.716,1.716,-0.0,0.599,0.6,0.0
7.32,1.716,1.716,-0.0,0.599,0.6,0.0
